LANGUAGE	CONCEPT	VALUE
Sura	sourness	ɗuwi̵ŋ
Sura	bitterness	ɗêet
Sura	sweetness	ši̵ŋ
Sura	correct	ǹtiit nyàasi
Sura	softness	nòŋ
Sura	hardness	suɣul
Sura	all	cir̃
Sura	many	ɗîiɗùu
Sura	small	ɗîilee
Sura	large	ɗîiɗes
Sura	heaviness	toɣon
Sura	darkness	râp
Sura	light	ɓâŋ
Sura	yellow	nât
Sura	green	mi̵lep
Sura	red	nât
Sura	black	râpi
Sura	white	pyaa
Sura	man's robe	lêr
Sura	money	šì̵ɣàl
Sura	hole	tuɣun
Sura	time	yâk
Sura	time	ʔàpi̵raŋè
Sura	place	pee
Sura	lie	kwulap ɗum
Sura	truth	sêen
Sura	shadow	riyin
Sura	thirst	ʔâmtutù
Sura	hunger	nêen
Sura	fatigue	ɗùɣùr
Sura	pimple	ɓee
Sura	ulcer	laa
Sura	fever	ʔânki̵ɣi̵mki̵
Sura	cough	seɣem
Sura	sickness	šùwàl
Sura	death	muwut
Sura	life	sèen
Sura	dream	sùɣùn
Sura	sleep	sâam
Sura	war	lèk
Sura	work	ɗak
Sura	language	pwôo
Sura	load	lee
Sura	thing	m̀bîi
Sura	small water pot	tuɣul
Sura	large water pot	cìyìn
Sura	small pot	ɣir
Sura	cooking pot	tuɣul
Sura	calabash	ɗa
Sura	rope	teeŋ
Sura	knife	còk
Sura	quiver	pì̵roŋ
Sura	arrow	pàs
Sura	bow	bùka
Sura	mat (tabarma)	tìbàna
Sura	sword	kway
Sura	spear	kôp
Sura	stick	ki̵m
Sura	honey	nšìi
Sura	melon	mùlu
Sura	sweet potato	lawur
Sura	yam	turi
Sura	oil	mwôr
Sura	groundnuts	kom
Sura	millet	gyewuro
Sura	guinea corn	kàs
Sura	okra	kwàa
Sura	beans	rim
Sura	pepper	žìta
Sura	salt	ki̵yin
Sura	flour	ʔaas
Sura	fish	pupwap
Sura	meat	luwa
Sura	gruel	war
Sura	sauce	pòk
Sura	mush	gwom
Sura	food	mbìze se
Sura	tail	taŋ
Sura	horn	soɣom
Sura	egg	ʔàas
Sura	wing	caap
Sura	vulture	kàvùkšìi
Sura	kite	nfyeem ŋ̀kì̵liŋ
Sura	dove	mbul
Sura	bird	yèr
Sura	cat	muus
Sura	dog	ʔass
Sura	rooster	teel
Sura	hen	kwéè
Sura	horse	pi̵r̃iŋ naɣam
Sura	ram	ŋ̀gam
Sura	sheep	tum
Sura	he-goat	ŋ̀kwi̵k
Sura	goat	ɣiyi
Sura	bull	mpa dì̵ rìndoŋ
Sura	cow	rìndoŋ
Sura	locust	mbwì̵l
Sura	anthill	tiɣir
Sura	termite	nfwâš
Sura	louse	nsiyem
Sura	spider	nâan
Sura	mosquito	nfût
Sura	fly	ndìšì
Sura	worm	yet
Sura	chameleon	ŋgàŋrì̵ɣì̵p
Sura	scorpion	ɗi̵ɣir
Sura	bat	ɗiyìn
Sura	squirrel	njḕ
Sura	frog	lùmwat
Sura	turtle	kur
Sura	python	miyir
Sura	snake	wôo
Sura	lizard	tibìlak
Sura	wild cat	si̵bel
Sura	rat	kwuzum
Sura	guinea fowl	tòɣòm
Sura	rabbit	ɗàfwi̵n
Sura	duiker	tap
Sura	gazelle	pàap
Sura	baboon	kwôm
Sura	monkey	kar
Sura	leopard	lùšìm
Sura	elephant	nii
Sura	hyena	ǹdùmu
Sura	lion	mbor
Sura	wild animal	luwa
Sura	iron	làmbi
Sura	sickle	lì̵wje còk
Sura	axe	sêep
Sura	hoe	parkiyà
Sura	farm	mâar
Sura	road	ʔar
Sura	doorway	pòlu
Sura	hut	lu
Sura	compound	lu
Sura	town	kàsuwa
Sura	the bush	tileŋ
Sura	forest	lìɣìt
Sura	mud	ɓôok
Sura	dust	r̃oŋ
Sura	sand	ɗiyes
Sura	ground	yil
Sura	stone	ɣìk
Sura	mountain	ciwi̵k
Sura	grass	šit ɗêm
Sura	thorn	ɣi̵r
Sura	tamarind	jamì
Sura	seed	cirem
Sura	bark	kuɣap
Sura	leaf	kòmpè
Sura	wood	yoɣom
Sura	tree	yoɣom
Sura	ashes	fwàt
Sura	charcoal	direp
Sura	fire	wùs
Sura	dry season	luɣun
Sura	rainy season	ti̵pas
Sura	year	ɓiyit
Sura	evening	kànsi̵gin
Sura	morning	piyit
Sura	night	par
Sura	star	sàr
Sura	moon	tar
Sura	sun	puus
Sura	sky	ɗêŋ ɗeŋ naan
Sura	lightning	liliyu yindek
Sura	thunder	peekòot
Sura	storm	luu
Sura	storm	fwan
Sura	wind	kwut
Sura	harmattan	fun
Sura	harmattan	vun
Sura	smoke	ɗyeel
Sura	dew	si̵gi̵r
Sura	lake	kur
Sura	river	tùúŋ
Sura	cloud	luu
Sura	water	ʔâm
Sura	stealing	wat
Sura	smithing	kulom
Sura	blacksmith	ŋgù kulom
Sura	weaving	ra
Sura	hunting	kwât
Sura	drumming	ŋgùtàn gîŋ
Sura	friend	šar
Sura	guest	mìzèp
Sura	medicine	yên
Sura	native doctor	ŋ̀gwùyên
Sura	God	nâan
Sura	slave	kurom
Sura	king	mìški̵ɣi̵m
Sura	old woman	kǎa ni̵gi̵mat
Sura	old man	tì̵kâm
Sura	baby	làa ɗîle làálè
Sura	girl	làa ɗîmàt làámàt
Sura	boy	làa ɗîmìš làámìš
Sura	woman	ɗîmàt
Sura	man	ɗîmìš
Sura	person	kùrùm
Sura	name	sum
Sura	voice	ɗoo
Sura	saliva	lîi
Sura	sweat	wun
Sura	faeces	ɗìyès ɗyès
Sura	urine	kì̵zi̵ŋ
Sura	vein	cijyày
Sura	bone	ɗyes ɗiyes
Sura	blood	tòɣòm
Sura	lungs	fì̵lòk
Sura	ribs	ɗyes sáàs
Sura	kidney	ɗugur
Sura	liver	tìnè
Sura	heart	putuɣup
Sura	intestines	lèyɓùt wullel
Sura	navel	kwum
Sura	stomach	ɓwùt
Sura	testicles	ɗil
Sura	vagina	nêer
Sura	penis	tuwup
Sura	anus	lùɗyes pùtèr̃ ɗyes
Sura	buttocks	puter̃
Sura	flesh	luwa
Sura	skin	šîm
Sura	body	ɓêep
Sura	knee	kùfùrùm
Sura	thigh	cìi
Sura	leg	cìi
Sura	leg	šii
Sura	finger	nùkòŋ sar̃
Sura	arm	paal
Sura	arm	sar̃
Sura	shoulder	kugòŋ
Sura	woman's breast	wur̃
Sura	chest	tuɣur
Sura	neck	tok
Sura	tooth	ʔàɣàs
Sura	tongue	liis
Sura	lip	mìš pwô
Sura	mouth	pwô
Sura	beard	m̀pêp
Sura	chin	ci̵ɣi̵m
Sura	cheeks	kupak ki̵yin
Sura	eye	yit
Sura	ear	kom
Sura	nose	pì̵gùziŋ
Sura	face	yit
Sura	brains	kwùlbiyap
Sura	hair	šoop
Sura	head	ka
Sura	grandparent	kàá
Sura	grandparent	tì̵kâam
Sura	sister	ɗyèm niŋi̵nufuna ɗîmàt
Sura	brother	ɗyèm niŋi̵nufuna
Sura	daughter	làa ɗîmàt
Sura	son	làa
Sura	mother	nàá
Sura	father	dàá
Sura	one hundred	làr̃ kì̵ɣì̵pàat
Sura	ninety	làr pòfer̃
Sura	eighty	làr pòkun
Sura	seventy	làr pòvul
Sura	sixty	làr pèmẽ
Sura	fifty	làr pàat
Sura	forty	làr fer
Sura	thirty	làr kun
Sura	twenty five	làrvul bà pàat
Sura	twenty four	làrvul bà fer̃
Sura	twenty one	làrvul bà mindòŋ
Sura	twenty	làrvul
Sura	nineteen	pà pofer̃
Sura	eighteen	pà pòkun
Sura	thirteen	pà kwun
Sura	twelve	pà vul
Sura	eleven	pà mindòŋ
Sura	ten	kì̵ɣì̵pàat
Sura	nine	pòfer̃
Sura	eight	pòkun
Sura	seven	pòvul
Sura	six	pèmẽ
Sura	five	pàat
Sura	four	fer
Sura	three	kwun
Sura	two	ful
Sura	one	mindòŋ
Bade	wash	ə̀psân sədân
Bade	(rope) broke	kə̀də̂n
Bade	(stick) snapped	taaƚân
Bade	break in pieces	taaƚân
Bade	plait	pəɠîn
Bade	weave	cakân
Bade	obtain	bə̀ɠîn
Bade	moisten	gùbân
Bade	blow	futân
Bade	sweep	əstân
Bade	pour	tâptân
Bade	untie	ə̀stùkwân
Bade	tie	taksân
Bade	surpass	kə̀ɗân
Bade	sew	ɗakàmə̂n
Bade	dry up	hə̀ɗàawân
Bade	show	taatkə̀ɗân
Bade	fill	nə̀hûn
Bade	begin	takə̀mân
Bade	finish	ə̀tkàrân
Bade	forge	ka
Bade	throw	fə̀tə̂n
Bade	follow	ə̀ɗə̀gân
Bade	die	mə̀tə̂n
Bade	give birth	gìyan
Bade	stand up	ləgîn
Bade	sit	ðùwân
Bade	call	ɗaagùrân
Bade	sell	ɗə̂bdân
Bade	buy	mə̀sə̂n
Bade	shoot	və̀ɠin
Bade	bite	haadân
Bade	give	bə̀rə̂n
Bade	seize	masâatu
Bade	drive away	rankân
Bade	hold	gə̀fôn
Bade	squeeze	masâatu
Bade	pierce	ə̀zgə̀tân
Bade	divide	paakpân
Bade	learn	kuzgùzân
Bade	dig	zə̀ɗân
Bade	forget	tùwàyân
Bade	remember	ntâktu
Bade	know	sə̀gə̂n
Bade	fall	ə̀gvân
Bade	steal	kə̀rân
Bade	hide	ə̀dbàsə̂n
Bade	arrange	ɗanamən
Bade	undress	r̵intân
Bade	dress	ɗaahwân
Bade	build	də̀bân
Bade	build	ə̀nmân
Bade	tear	ƚəmpə̀tân
Bade	cut	sîidân
Bade	chop	karamən kârmân
Bade	twist	məṛ̃ɗâatu
Bade	refuse	kùrân
Bade	answer	ņ̀gùmân
Bade	ask	ə̀bdên
Bade	speak	zə̀nân
Bade	fry	kaawàitân
Bade	roast	bə̀kə̂n
Bade	cook	bə̀nân
Bade	burn	bə̀kə̂n
Bade	accompany	kûrvân
Bade	gather	captân
Bade	bury	tâgbân
Bade	close	kùɓân
Bade	open	ə̀rbə̀tân
Bade	be tired	dùwàtân
Bade	rest	fuutə̂n
Bade	lie down	və̀də̂n
Bade	put down	əbzân
Bade	lift	haptân
Bade	push	təgvə̀ɗân
Bade	pull	zə̂mtân
Bade	kill	ə̀tkân
Bade	rub	cintan
Bade	hit	pâgdân
Bade	taste	ùgðân
Bade	touch	ùgðân
Bade	smell	hùwə̂n
Bade	hear	dəkwân
Bade	see	ìikân
Bade	mount	gìyîn
Bade	run	rawan
Bade	go out	və̀rân
Bade	go in	ə̀dfân
Bade	return	kàlàktà
Bade	come	dàawô
Bade	go	ju
Bade	do	ðə̀mə̀n
Bade	swallow	ǹtân
Bade	drink	sə̀ɠin
Bade	drink	sə̀'yin
Bade	eat	tə̀ɠin
Bade	eat	tə̀'yin
Bade	there is not	kaðùwà zə̀bai
Bade	there is	kaðùwà àzu
Bade	west	pùuté
Bade	east	ə̀gdí
Bade	south	àanə̀m
Bade	north	wèelá
Bade	left	gàmdên
Bade	right	matân
Bade	between	wiità
Bade	under	sən
Bade	atop	àɗán
Bade	outside	vayàn
Bade	inside	kunân
Bade	that	m̀ciyù
Bade	this	m̀cô
Bade	how many?	nawan
Bade	how?	yàayà
Bade	who?	tài
Bade	what?	tamù
Bade	when?	àkan
Bade	where?	ɗàn
Bade	tomorrow	sàna
Bade	yesterday	kadùwan
Bade	today	àbzùku
Bade	deaf man	mùukân
Bade	blind man	àðgîn
Bade	strength	dùunan
Bade	coldness	də̀ɗəman
Bade	hotness	ðə̀ra
Bade	far	pàr̃am
Bade	near	dàmtau
Bade	inexpensiveness	àràha
Bade	expensiveness	sàada
Bade	thin	sersera
Bade	fatness	wàyau
Bade	dirt	nyə̀mən
Bade	wideness	gàarân
Bade	old	ņ̀garən
Bade	new	hərà
Bade	evil	bə̀lanbài
Bade	good	bə̀lân
Bade	short	kə̂gvən
Bade	long	kûzvə̂r
Bade	sourness	capcapà
Bade	bitterness	ƚə̀ra
Bade	sweetness	dabdaɓa
Bade	correct	kalkalà
Bade	softness	ləmaləmaɗà
Bade	hardness	yampàm
Bade	all	tala
Bade	many	gàawa
Bade	small	jabjàpa
Bade	large	gàarân
Bade	heaviness	dàkwsi
Bade	darkness	pəlka
Bade	green	ƚər̃ta
Bade	red	ɓuwà
Bade	black	pəlka
Bade	white	heeta
Bade	woman's bodycloth	zànan
Bade	man's robe	sàaje
Bade	money	tâgdan
Bade	market	asəkì
Bade	boat	jir̃gi
Bade	hole	və̀kə́n
Bade	time	lakwtân
Bade	place	rên
Bade	truth	jir̃âi
Bade	shadow	rə̀rwán
Bade	thirst	ə̀gjáan
Bade	hunger	máyán
Bade	fatigue	ɗùwàƚân
Bade	pimple	və̀rà
Bade	ulcer	ðáyan
Bade	fever	gàtapəlàk
Bade	cough	kúvàn
Bade	sickness	fərân
Bade	death	mə̀tə́n
Bade	life	àr̃on
Bade	dream	súwánə́n
Bade	sleep	ùunà
Bade	war	zìyan
Bade	work	wanà
Bade	load	kakərân
Bade	thing	bên
Bade	small water pot	tùulun
Bade	large water pot	guɗəkwan
Bade	cooking pot	guɗəkwan
Bade	calabash	fə̀nan
Bade	rope	zayan
Bade	knife	wədù
Bade	quiver	jagə̀r̃an
Bade	arrow	də̀gan
Bade	bow	àbân
Bade	mat (tabarma)	ɗoonə̀n
Bade	mat (tabarma)	ə̀fcân
Bade	sword	gàsakaran
Bade	spear	ngàsə̂n
Bade	stick	zawan
Bade	honey	cə̀vùwán
Bade	melon	kàabìyân
Bade	sweet potato	dàngalîn
Bade	yam	dauyà fùusà
Bade	cassava	dáwíyan
Bade	oil	mùlan
Bade	groundnuts	kwalcì
Bade	millet	áawún
Bade	guinea corn	mùujín
Bade	okra	gùbàƚpô
Bade	beans	lə̀cîn
Bade	pepper	cìita
Bade	salt	dùgùtlîn
Bade	milk	anyân
Bade	flour	aptân
Bade	fish	və̀nàkán
Bade	meat	sàasân
Bade	gruel	akur̃nân
Bade	sauce	awên
Bade	mush	kaðùwân
Bade	food	tə̀ɠin-tə̀yìn
Bade	tail	ùktə̀rə́n
Bade	horn	fùwáan
Bade	egg	gwíyáan
Bade	wing	gáptón
Bade	vulture	jígán
Bade	kite	gwàsáván
Bade	dove	taatarakun
Bade	bird	dùutân
Bade	cat	ǹgayàm
Bade	dog	jaan
Bade	rooster	gàskámáan
Bade	hen	kaazəɗàakôn
Bade	donkey	koro
Bade	horse	dùwún
Bade	ram	gwàmán
Bade	sheep	tə̀màkún
Bade	he-goat	mázàrə́n
Bade	goat	akûn
Bade	bull	kwàmə́n
Bade	cow	əktlán
Bade	locust	tûuren
Bade	anthill	gànìiwo
Bade	termite	taruwan
Bade	louse	càŋgàrə́n
Bade	spider	tàutàwən
Bade	mosquito	ə̀vdàdûwan
Bade	fly	júwáan
Bade	worm	gùskwân
Bade	chameleon	kànjíiján
Bade	scorpion	wûrjə́n
Bade	squirrel	kàyân
Bade	frog	ņ̀gàacân
Bade	turtle	kuudə̂n
Bade	python	kâvan
Bade	snake	kugwân
Bade	lizard	kə̀riigə̀mân
Bade	wild cat	ņ̀gayàm
Bade	rat	kùmə́n
Bade	guinea fowl	sáavànyín
Bade	rabbit	ágùrén
Bade	duiker	kadùwân
Bade	gazelle	aayîn
Bade	baboon	bângên
Bade	monkey	ə̀vján
Bade	leopard	ùuràkə́n
Bade	elephant	gìyànwân
Bade	hyena	ə̀bdlàmə́n
Bade	lion	mìinán
Bade	wild animal	sàasân
Bade	iron	ɗuuhùyân
Bade	sickle	làwùrjên
Bade	axe	ràapon
Bade	hoe	dàbàabon
Bade	farm	káamón
Bade	road	ə̀bdàmə̂n
Bade	doorway	m̀nyân
Bade	hut	káson
Bade	compound	madùwân
Bade	town	dân
Bade	the bush	pátán
Bade	forest	kùnù
Bade	mud	ar̃ɗaawân
Bade	dust	bər̃bə̀r̃ən
Bade	sand	áysón
Bade	ground	ə̀ɗhân kəgên
Bade	stone	bənyín
Bade	mountain	bə̀nyín
Bade	grass	zə̀mə́n
Bade	thorn	jìijə̀mə́n
Bade	tamarind	məsaakôn
Bade	mahogany tree	agàmən
Bade	baobab tree	kukôn
Bade	seed	sádán
Bade	bark	ƚáƚə́rán
Bade	leaf	aməkdə̀m
Bade	wood	də̀mán
Bade	tree	də̀mán
Bade	ashes	púbə̀tə́n
Bade	charcoal	vànyín
Bade	fire	ákán
Bade	dry season	kəzə̀rên
Bade	rainy season	də̀mànə́n
Bade	year	amanən
Bade	evening	duwâr̃
Bade	morning	pəɗkún
Bade	night	ə̀gvìiɗən
Bade	star	sə́sákón
Bade	moon	tə́láan
Bade	sun	áfán
Bade	sky	ə̀skún
Bade	lightning	vaacələktà
Bade	thunder	vaaðə̀r̃ət
Bade	storm	də̀laakân
Bade	wind	kakwtân
Bade	harmattan	də̀ɗəman
Bade	fog	bàantùnên
Bade	smoke	zákúwán
Bade	dew	maɗaawân
Bade	lake	dùwân
Bade	river	ankûn
Bade	cloud	gàráawán
Bade	water	aamə́n
Bade	stealing	hərà
Bade	smithing	kə̀ƙi
Bade	blacksmith	dúukáan
Bade	weaving	caakân
Bade	hunting	m̀zàmə́n
Bade	friend	mângân
Bade	guest	magə̀ràvân
Bade	medicine	kàrgùnən
Bade	native doctor	booka
Bade	God	káaká
Bade	slave	ùgzə̀fə̀n
Bade	king	maayân
Bade	old woman	ǹgàr̃kamà
Bade	old man	ǹgarən
Bade	baby	maanyìm
Bade	baby	wənyà jabjapà
Bade	girl	wúnyán
Bade	boy	máanyímə́n
Bade	woman	gàamán
Bade	man	m̀sə́n gə̀msə́n
Bade	person	m̀ɗən
Bade	name	m̀ɗən
Bade	voice	ə̀wráan
Bade	saliva	lùlùwén
Bade	sweat	kámbùuráan
Bade	faeces	áabaan
Bade	urine	və̀ɗón
Bade	vein	dàzi
Bade	bone	síiláan
Bade	blood	tə́də̀mə́n
Bade	ribs	aarân
Bade	kidney	kúrsásíyáan
Bade	liver	ùnàvùwáan
Bade	heart	kázàan
Bade	intestines	àdatə́n
Bade	navel	ŋ̀kùrə́n
Bade	stomach	kúnáan
Bade	testicles	ananə̂n
Bade	vagina	wúyáan
Bade	penis	gə̀nyáan
Bade	anus	sə́n
Bade	buttocks	sàsùwéen
Bade	flesh	sàasán
Bade	skin	ə́rvə̀kə́n
Bade	body	ə̀twkán
Bade	knee	aɗaakfân
Bade	thigh	gə̀máan
Bade	leg	ə̀zgə̀rə́n
Bade	finger	aykwáan
Bade	arm	ámə́n
Bade	shoulder	par̂ɗan
Bade	woman's breast	fə̀fáan
Bade	chest	kúvàn
Bade	neck	ə̀wráan
Bade	tooth	nyànyùwáan
Bade	tongue	mə̀rnyín
Bade	lip	m̀nyân
Bade	mouth	m̀nyân
Bade	beard	mə̀rə́n
Bade	chin	gúmcín
Bade	cheeks	hwíiɗáan
Bade	eye	dán
Bade	ear	gùtáan
Bade	nose	ətlkə̀nə́n ə̀stán
Bade	face	púksán
Bade	brains	àdlànə́n
Bade	hair	ɗàcín
Bade	head	àɗán
Bade	sister	dàada
Bade	brother	yàaya
Bade	daughter	wúnyán
Bade	son	wùnə́n
Bade	mother	mén
Bade	father	àfáan
Bade	one hundred	miyà
Bade	ninety	gùumo warayà
Bade	eighty	gùumo ƚədàakwà
Bade	seventy	gùumo gatkasà
Bade	sixty	gùumo ə̀zdù
Bade	fifty	gùumo vàɗì
Bade	forty	gùumo fəɗu
Bade	thirty	gùumo kwan
Bade	twenty five	gùumo sərən aa və̀rò vàɗì
Bade	twenty four	gùumo sərən aa və̀rò fəɗu
Bade	twenty one	gùumo sərən aa və̀rò gàɗi
Bade	twenty	gùumo sərən
Bade	nineteen	guumà və̀ràu warayà
Bade	eighteen	guumà və̀ràu ƚədàakwà
Bade	thirteen	guumà və̀ràu kwan
Bade	twelve	guumà və̀ràu sərən
Bade	eleven	guumà və̀ràu gàɗi
Bade	ten	guumà
Bade	nine	warayà
Bade	eight	ƚədàakwà
Bade	seven	gatkasà
Bade	six	ə̀zdù
Bade	five	vàɗì
Bade	four	fəɗu
Bade	three	kwan
Bade	two	sərən
Bade	one	gàɗi
Piðimdi	wash	šiɓara
Piðimdi	(rope) broke	ɗìhàrà
Piðimdi	(stick) snapped	jàrà
Piðimdi	break in pieces	hùƚàrà
Piðimdi	plait	ɗɩma
Piðimdi	weave	ra
Piðimdi	obtain	pɩta
Piðimdi	moisten	gi̵ɗa
Piðimdi	blow	pìya
Piðimdi	sweep	jìɗarə
Piðimdi	pour	jakI̵mbeni
Piðimdi	untie	hàɗàha
Piðimdi	tie	gÌ̵na
Piðimdi	surpass	pètərəndi
Piðimdi	sew	təta
Piðimdi	dry up	nuwəri
Piðimdi	show	wùɗinɗi
Piðimdi	fill	hyèrra
Piðimdi	begin	kwəna
Piðimdi	finish	wə̀ɗə̀ha
Piðimdi	increase	šàta
Piðimdi	forge	ɓI̵ði
Piðimdi	throw	mùki
Piðimdi	follow	dìdɩndi
Piðimdi	die	mI̵di
Piðimdi	wait for	bu
Piðimdi	give birth	hya
Piðimdi	stand up	diyena
Piðimdi	sit	haha
Piðimdi	call	ga
Piðimdi	sell	wùdarɔ
Piðimdi	buy	ƚùgdì
Piðimdi	shoot	hìya
Piðimdi	bite	kÌ̵di
Piðimdi	give	nìtìla
Piðimdi	seize	kI̵sandi
Piðimdi	drive away	kumba
Piðimdi	hold	kI̵sa
Piðimdi	squeeze	nǰeɗi
Piðimdi	pierce	mbɩ̀ƚàha
Piðimdi	divide	ndìgə̀ha
Piðimdi	learn	zìya
Piðimdi	dig	r̃a
Piðimdi	forget	mwònə̀ha
Piðimdi	remember	kwəri
Piðimdi	know	zini
Piðimdi	fall	gI̵tì
Piðimdi	help	ðə̀r tɩndi
Piðimdi	steal	cimurù
Piðimdi	hide	tukəha
Piðimdi	arrange	ɗɩ̀ma
Piðimdi	undress	fàktahə̀
Piðimdi	dress	ca luktàrəni
Piðimdi	build	dìnna
Piðimdi	tear	ɓiharə
Piðimdi	cut	ða
Piðimdi	chop	kùmi
Piðimdi	twist	fə̀kki̵ràrà
Piðimdi	refuse	ðəŋŋa
Piðimdi	answer	ƚə̀wa
Piðimdi	ask	zə̀mi
Piðimdi	speak	ɓəla
Piðimdi	boil	nukùbi
Piðimdi	fry	zurra
Piðimdi	roast	vi
Piðimdi	cook	ndə̀hi
Piðimdi	burn	vara
Piðimdi	accompany	ɗɩ̀ftəndi
Piðimdi	gather	tə̀pə̀ha
Piðimdi	bury	para
Piðimdi	close	ɗə̀pə̀ha
Piðimdi	open	gI̵nna
Piðimdi	be tired	ngùmi
Piðimdi	rest	ǰuma
Piðimdi	lie down	gə̀nna
Piðimdi	put down	ɗɩ̀fa
Piðimdi	lift	dɩ̀ra
Piðimdi	push	tɩ̀pərà
Piðimdi	pull	kì̵tàha
Piðimdi	kill	ɓɩƚa
Piðimdi	rub	kwə̀šarà
Piðimdi	hit	ɓɩƚa
Piðimdi	taste	sɩ̀ɓi
Piðimdi	touch	gwoki
Piðimdi	smell	tɩkti zɩ̀dɩ̀ni
Piðimdi	hear	tɩki
Piðimdi	see	na
Piðimdi	mount	ða
Piðimdi	run	ɗa
Piðimdi	go out	vidəm
Piðimdi	go in	ɗɩ̀mbeni
Piðimdi	return	gì̵ri
Piðimdi	come	ba
Piðimdi	go	pìyèta
Piðimdi	do	ši
Piðimdi	swallow	dì̵karà
Piðimdi	drink	za
Piðimdi	eat	nkwə̀si
Piðimdi	there is not	əŋɩ̀nəba
Piðimdi	there is	ə̀ŋŋɩ̀na
Piðimdi	west	kifti
Piðimdi	east	wùði
Piðimdi	left	gùɗo
Piðimdi	right	zɩ̀ma
Piðimdi	between	ambìtalə̀dɩn
Piðimdi	under	akàndεn
Piðimdi	atop	ajinεn
Piðimdi	outside	dàm
Piðimdi	inside	ə̀mbì
Piðimdi	that	ni̵ta
Piðimdi	this	ni̵nì
Piðimdi	there	fI̵ta
Piðimdi	here	àfɩnì
Piðimdi	how many?	kìmikwa
Piðimdi	how?	kìmikwa
Piðimdi	who?	ki
Piðimdi	what?	nǔnkwa
Piðimdi	when?	kwə̀tikwa
Piðimdi	where?	afinikwa
Piðimdi	tomorrow	wudà
Piðimdi	yesterday	bɩ̀ɗa
Piðimdi	today	mìndɩnì
Piðimdi	deaf man	tòŋtoŋ
Piðimdi	blind man	pugùmdì
Piðimdi	strength	šòkùrɔ̀k
Piðimdi	coldness	dondol
Piðimdi	hotness	gì̵r gì̵r
Piðimdi	far	gùɗi
Piðimdi	near	bìŋa
Piðimdi	inexpensiveness	mi̵nì
Piðimdi	expensiveness	gì̵rgì̵r
Piðimdi	thin	terra
Piðimdi	fatness	mbi̵ndi
Piðimdi	cleanness	mbarì
Piðimdi	dirt	bà
Piðimdi	wideness	bə̀w
Piðimdi	old	gə̀rti
Piðimdi	new	mìwàkə̀di
Piðimdi	evil	mbarì ba
Piðimdi	good	mbarì
Piðimdi	short	kutun
Piðimdi	long	ki̵ri
Piðimdi	sourness	šom šom
Piðimdi	bitterness	ɗa ɗà
Piðimdi	sweetness	nì̵m nì̵m
Piðimdi	correct	jɩ̀rè
Piðimdi	softness	kwupkwup
Piðimdi	hardness	šokurok
Piðimdi	all	mbiyi̵ŋ
Piðimdi	many	həŋ
Piðimdi	small	kè
Piðimdi	large	lə̀r̃
Piðimdi	heaviness	hajì
Piðimdi	darkness	jùm
Piðimdi	light	miyàšəm šəm
Piðimdi	red	vìŋ
Piðimdi	black	twìɗi
Piðimdi	white	ɓwùŋdi
Piðimdi	woman's bodycloth	kə̀pa
Piðimdi	man's robe	lukti
Piðimdi	money	vì
Piðimdi	market	kasuktì
Piðimdi	boat	kwidi
Piðimdi	hole	gwì
Piðimdi	time	sə̀kà
Piðimdi	place	mìyà
Piðimdi	lie	himiya
Piðimdi	truth	jìrè
Piðimdi	shadow	jimbì
Piðimdi	thirst	hwòšùmdi
Piðimdi	hunger	mìyà
Piðimdi	fatigue	gùmdi
Piðimdi	pimple	mbì̵rì
Piðimdi	ulcer	mbì̵rì
Piðimdi	fever	zòmbɩ̀rà
Piðimdi	cough	kuðà
Piðimdi	sickness	hadi
Piðimdi	death	mɩdi
Piðimdi	life	yìfti
Piðimdi	dream	jina
Piðimdi	sleep	jèni
Piðimdi	war	mba
Piðimdi	work	ƚìna
Piðimdi	language	mi
Piðimdi	load	hì̵zì
Piðimdi	thing	tùnù
Piðimdi	small water pot	bəŋləŋdi
Piðimdi	large water pot	jɩ̀ra
Piðimdi	small pot	həja
Piðimdi	cooking pot	ɓìya
Piðimdi	calabash	dɩ̀rbi
Piðimdi	rope	zùwa
Piðimdi	knife	ƚugdì
Piðimdi	quiver	ðìka
Piðimdi	arrow	hə̀fti
Piðimdi	bow	r̃i
Piðimdi	mat (tabarma)	hedi
Piðimdi	mat (tabarma)	pì̵rgì̵bdi
Piðimdi	spear	gə̀s
Piðimdi	stick	zòl
Piðimdi	honey	ɗedihìdì
Piðimdi	melon	bɩ̀di
Piðimdi	sweet potato	də̀nkə̀li
Piðimdi	yam	kì̵jìdi
Piðimdi	cassava	doyə̀
Piðimdi	oil	mər̃
Piðimdi	groundnuts	wədə̀
Piðimdi	millet	yəmdì
Piðimdi	guinea corn	gudì
Piðimdi	okra	gàta
Piðimdi	beans	wòròmdi
Piðimdi	pepper	tìyèmba
Piðimdi	salt	lèri
Piðimdi	milk	yɩngwə̀ldà
Piðimdi	flour	bi̵l
Piðimdi	fish	hìrɩ̀vì
Piðimdi	meat	lu
Piðimdi	gruel	tùkùndi
Piðimdi	sauce	gin
Piðimdi	mush	yèti
Piðimdi	food	yizɩ̀mdi
Piðimdi	tail	kandì
Piðimdi	horn	dòmdi
Piðimdi	egg	ngərli
Piðimdi	wing	kwoɓo
Piðimdi	vulture	gwotìkì
Piðimdi	kite	kìlengì̵rtì
Piðimdi	dove	mbòledi
Piðimdi	bird	ɗikti
Piðimdi	cat	pàtu
Piðimdi	dog	ʔiɗa
